unit_id,approval_id,project_id,approval_status,outcome,approved_area_m2,area_m2,DKMJ,stratum,cluster,spatial_cluster,neighbors,neighbor_unit_ids,x,y,quality_score,baseline_risk_score,risk_score,review_penalty,rule_eval_count,rule_hit_count,critical_rule_hit_count,high_rule_hit_count,review_task_count,open_review_count,completed_review_count,supplement_required_review_count,confirmed_violation_count,propensity_score,evidence_weight,synthetic,not_for_production,data_role,source_path,region_code,period,time_index,scenario_id,split,action_type,counterfactual_group,treatment_effect,baseline_state_score,next_state_score,constraint_risk_delta,planning_utility_delta,uncertainty,action_mask_allowed,action_mask_required_reviews,action_mask_hard_blocks,action_mask_policy
TWM-SYN-C-0121,APR-TWM-SYN-C-0121,PRJ-TWM-SYN-C-0121,in_review,0.43192,0.0,100123.475,100123.475,SYN-R03:township_1,syn_component_r03_t06_c01,syn_component_r03_t06_c01,TWM-SYN-T-0121,TWM-SYN-T-0121,106.552,29.412,0.76,0.34,0.34,0.1,4,1,0,1,2,1,1,1,0,0.5,0.792,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R03,2026Q3+1,6,scenario_protect_0,test,restore,pair_0121,0.033,0.436,0.43192,-0.014,0.01632,0.108,False,restoration_high_risk_phasing_review,,mixed_risk_restore_blocked
TWM-SYN-T-0121,APR-TWM-SYN-T-0121,PRJ-TWM-SYN-T-0121,approved,0.46492,100123.475,100123.475,100123.475,SYN-R03:township_1,syn_component_r03_t06_c01,syn_component_r03_t06_c01,TWM-SYN-C-0121,TWM-SYN-C-0121,106.553,29.413,0.76,0.34,0.34,0.1,4,1,0,1,2,1,1,1,0,0.5,0.792,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R03,2026Q3+1,6,scenario_protect_0,test,restore,pair_0121,0.033,0.436,0.46492,-0.014,0.01632,0.108,False,restoration_high_risk_phasing_review,,mixed_risk_restore_blocked
TWM-SYN-C-0122,APR-TWM-SYN-C-0122,PRJ-TWM-SYN-C-0122,in_review,0.429328,0.0,42196.627,42196.627,SYN-R03:township_2,syn_component_r03_t06_c02,syn_component_r03_t06_c02,TWM-SYN-T-0122,TWM-SYN-T-0122,106.564,29.416,0.745,0.346,0.346,0.04,4,1,0,1,2,1,1,0,0,0.5,0.787,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R03,2026Q3+1,6,scenario_protect_0,test,approve_with_conditions,pair_0122,0.03,0.43348,0.429328,-0.006,0.020608,0.113,True,conditional_approval_monitoring,,mixed_risk_allowed_with_conditions
TWM-SYN-T-0122,APR-TWM-SYN-T-0122,PRJ-TWM-SYN-T-0122,approved,0.459328,42196.627,42196.627,42196.627,SYN-R03:township_2,syn_component_r03_t06_c02,syn_component_r03_t06_c02,TWM-SYN-C-0122,TWM-SYN-C-0122,106.565,29.417,0.745,0.346,0.346,0.04,4,1,0,1,2,1,1,0,0,0.5,0.787,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R03,2026Q3+1,6,scenario_protect_0,test,approve_with_conditions,pair_0122,0.03,0.43348,0.459328,-0.006,0.020608,0.113,True,conditional_approval_monitoring,,mixed_risk_allowed_with_conditions
TWM-SYN-C-0123,APR-TWM-SYN-C-0123,PRJ-TWM-SYN-C-0123,in_review,0.42952,0.0,151036.475,151036.475,SYN-R03:township_0,syn_component_r03_t06_c03,syn_component_r03_t06_c03,TWM-SYN-T-0123,TWM-SYN-T-0123,106.576,29.42,0.73,0.34,0.34,0.06,4,1,0,1,2,1,1,0,0,0.5,0.75,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R03,2026Q3+1,6,scenario_protect_0,test,defer_review,pair_0123,0.003,0.4336,0.42952,0.024,-0.02544,0.162,False,synthetic_defer_review,,defer_review_always_review
TWM-SYN-T-0123,APR-TWM-SYN-T-0123,PRJ-TWM-SYN-T-0123,approved,0.43252,151036.475,151036.475,151036.475,SYN-R03:township_0,syn_component_r03_t06_c03,syn_component_r03_t06_c03,TWM-SYN-C-0123,TWM-SYN-C-0123,106.577,29.421,0.73,0.34,0.34,0.06,4,1,0,1,2,1,1,0,0,0.5,0.75,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R03,2026Q3+1,6,scenario_protect_0,test,defer_review,pair_0123,0.003,0.4336,0.43252,0.024,-0.02544,0.162,False,synthetic_defer_review,,defer_review_always_review
TWM-SYN-C-0124,APR-TWM-SYN-C-0124,PRJ-TWM-SYN-C-0124,in_review,0.43288,0.0,100983.382,100983.382,SYN-R03:township_0,syn_component_r03_t07_c00,syn_component_r03_t07_c00,TWM-SYN-T-0124,TWM-SYN-T-0124,106.54,29.426,0.78,0.36,0.36,0.1,4,1,0,1,2,1,1,1,0,0.5,0.794,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R03,2026Q4+1,7,scenario_restore_1,test,protect,pair_0124,0.027,0.4332,0.43288,-0.02,0.01208,0.106,False,protection_boundary_conflict_review,,mixed_risk_protect_blocked
TWM-SYN-T-0124,APR-TWM-SYN-T-0124,PRJ-TWM-SYN-T-0124,approved,0.45988,100983.382,100983.382,100983.382,SYN-R03:township_0,syn_component_r03_t07_c00,syn_component_r03_t07_c00,TWM-SYN-C-0124,TWM-SYN-C-0124,106.541,29.427,0.78,0.36,0.36,0.1,4,1,0,1,2,1,1,1,0,0.5,0.794,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R03,2026Q4+1,7,scenario_restore_1,test,protect,pair_0124,0.027,0.4332,0.45988,-0.02,0.01208,0.106,False,protection_boundary_conflict_review,,mixed_risk_protect_blocked
TWM-SYN-C-0125,APR-TWM-SYN-C-0125,PRJ-TWM-SYN-C-0125,in_review,0.433072,0.0,50798.561,50798.561,SYN-R03:township_1,syn_component_r03_t07_c01,syn_component_r03_t07_c01,TWM-SYN-T-0125,TWM-SYN-T-0125,106.552,29.43,0.765,0.354,0.354,0.04,4,1,0,1,2,1,1,0,0,0.5,0.81,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R03,2026Q4+1,7,scenario_restore_1,test,restore,pair_0125,0.059,0.43332,0.433072,-0.05,0.084512,0.09,True,,,mixed_risk_restore_allowed
TWM-SYN-T-0125,APR-TWM-SYN-T-0125,PRJ-TWM-SYN-T-0125,approved,0.492072,50798.561,50798.561,50798.561,SYN-R03:township_1,syn_component_r03_t07_c01,syn_component_r03_t07_c01,TWM-SYN-C-0125,TWM-SYN-C-0125,106.553,29.431,0.765,0.354,0.354,0.04,4,1,0,1,2,1,1,0,0,0.5,0.81,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R03,2026Q4+1,7,scenario_restore_1,test,restore,pair_0125,0.059,0.43332,0.492072,-0.05,0.084512,0.09,True,,,mixed_risk_restore_allowed
TWM-SYN-C-0126,APR-TWM-SYN-C-0126,PRJ-TWM-SYN-C-0126,in_review,0.43048,0.0,27399.08,27399.08,SYN-R03:township_2,syn_component_r03_t07_c02,syn_component_r03_t07_c02,TWM-SYN-T-0126,TWM-SYN-T-0126,106.564,29.434,0.75,0.36,0.36,0.06,4,1,0,1,2,1,1,0,0,0.5,0.784,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R03,2026Q4+1,7,scenario_restore_1,test,approve_with_conditions,pair_0126,0.032,0.4308,0.43048,-0.006,0.02232,0.116,False,mixed_risk_condition_review,,mixed_risk_blocked_condition_review
TWM-SYN-T-0126,APR-TWM-SYN-T-0126,PRJ-TWM-SYN-T-0126,approved,0.46248,27399.08,27399.08,27399.08,SYN-R03:township_2,syn_component_r03_t07_c02,syn_component_r03_t07_c02,TWM-SYN-C-0126,TWM-SYN-C-0126,106.565,29.435,0.75,0.36,0.36,0.06,4,1,0,1,2,1,1,0,0,0.5,0.784,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R03,2026Q4+1,7,scenario_restore_1,test,approve_with_conditions,pair_0126,0.032,0.4308,0.46248,-0.006,0.02232,0.116,False,mixed_risk_condition_review,,mixed_risk_blocked_condition_review
TWM-SYN-C-0127,APR-TWM-SYN-C-0127,PRJ-TWM-SYN-C-0127,in_review,0.430672,0.0,7266.168,7266.168,SYN-R03:township_0,syn_component_r03_t07_c03,syn_component_r03_t07_c03,TWM-SYN-T-0127,TWM-SYN-T-0127,106.576,29.438,0.735,0.354,0.354,0.08,4,1,0,1,2,1,1,1,0,0.5,0.75,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R03,2026Q4+1,7,scenario_restore_1,test,defer_review,pair_0127,0.005,0.43092,0.430672,0.024,-0.023728,0.165,False,synthetic_defer_review,,defer_review_always_review
TWM-SYN-T-0127,APR-TWM-SYN-T-0127,PRJ-TWM-SYN-T-0127,approved,0.435672,7266.168,7266.168,7266.168,SYN-R03:township_0,syn_component_r03_t07_c03,syn_component_r03_t07_c03,TWM-SYN-C-0127,TWM-SYN-C-0127,106.577,29.439,0.735,0.354,0.354,0.08,4,1,0,1,2,1,1,1,0,0.5,0.75,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R03,2026Q4+1,7,scenario_restore_1,test,defer_review,pair_0127,0.005,0.43092,0.435672,0.024,-0.023728,0.165,False,synthetic_defer_review,,defer_review_always_review
