node_id,label,biz_id,name,properties
project:MP000104,MajorProject,MP000104,示范重大项目重复名称-04,"{""city"": ""示范省A示范市3"", ""construction_unit"": ""示范建设单位-031"", ""county"": ""示范县9"", ""generator_version"": ""major_project_synthetic_core_v1"", ""geom_wkt"": ""POLYGON((118.080000 31.480000, 118.089000 31.480000, 118.089000 31.489000, 118.080000 31.489000, 118.080000 31.480000))"", ""list_year"": 2026, ""planned_land_area_mu"": 225.85, ""profile"": ""small_dev"", ""project_id"": ""MP000104"", ""project_name"": ""示范重大项目重复名称-04"", ""project_type"": ""水利"", ""province"": ""示范省A"", ""status"": ""已核实"", ""synthetic_seed"": 20260604, ""total_investment_million"": 435.19, ""zdxm_sec"": ""SEC-0604-00000104"", ""zdxmbh"": ""ZDXM-000104""}"
landplan:PLAN000104,LandPlan,PLAN000104,LandPlan-PLAN000104,"{""approval_date"": ""2025-03-13"", ""area_mu"": 175.62, ""dzjgh"": ""DZJGH-01-00000104"", ""flowsn"": ""FLOW-01-00000104"", ""generator_version"": ""major_project_synthetic_core_v1"", ""plan_id"": ""PLAN000104"", ""profile"": ""small_dev"", ""project_id"": ""MP000104"", ""project_name"": ""示范重大项目重复名称-04"", ""stage"": ""land_plan"", ""stage_name"": ""用地计划配置"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000104"", ""zdxmbh"": ""ZDXM-000104""}"
prereview:PRE000104,PreReview,PRE000104,PreReview-PRE000104,"{""approval_date"": ""2025-04-05"", ""area_mu"": 156.54, ""dzjgh"": ""DZJGH-02-00000104"", ""flowsn"": ""FLOW-02-00000104"", ""generator_version"": ""major_project_synthetic_core_v1"", ""pre_review_id"": ""PRE000104"", ""profile"": ""small_dev"", ""project_id"": ""MP000104"", ""project_name"": ""示范重大项目重复名称-04"", ""stage"": ""pre_review"", ""stage_name"": ""建设项目用地预审"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""xs_dzjgh"": ""DZJGH-02-00000104"", ""zdxm_sec"": ""SEC-0604-00000104"", ""zdxmbh"": ""ZDXM-000104""}"
siteselection:SITE000104,SiteSelection,SITE000104,SiteSelection-SITE000104,"{""approval_date"": ""2025-04-28"", ""area_mu"": 230.52, ""dzjgh"": ""DZJGH-03-00000104"", ""flowsn"": ""FLOW-03-00000104"", ""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000104"", ""project_name"": ""示范重大项目重复名称-04"", ""site_selection_id"": ""SITE000104"", ""stage"": ""site_selection"", ""stage_name"": ""规划选址"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000104"", ""zdxmbh"": ""ZDXM-000104""}"
conversionexpropriation:CONV000104,ConversionExpropriation,CONV000104,ConversionExpropriation-CONV000104,"{""approval_date"": ""2025-05-21"", ""area_mu"": 177.62, ""conversion_id"": ""CONV000104"", ""dzjgh"": ""DZJGH-04-00000104"", ""flowsn"": ""FLOW-04-00000104"", ""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000104"", ""project_name"": ""示范重大项目重复名称-04"", ""stage"": ""conversion_expropriation"", ""stage_name"": ""农用地转用和土地征收"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000104"", ""zdxmbh"": ""ZDXM-000104""}"
approvalproject:APPR000104,ApprovalProject,APPR000104,ApprovalProject-APPR000104,"{""approval_date"": ""2025-06-13"", ""approval_project_id"": ""APPR000104"", ""area_mu"": 171.05, ""bp_guid"": ""BP-00000104"", ""dzjgh"": ""DZJGH-05-00000104"", ""flowsn"": ""FLOW-05-00000104"", ""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000104"", ""project_name"": ""示范重大项目重复名称-04"", ""stage"": ""approval_project"", ""stage_name"": ""建设用地审批项目"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000104"", ""zdxmbh"": ""ZDXM-000104""}"
approvalsupply:APPS000104,ApprovalSupply,APPS000104,ApprovalSupply-APPS000104,"{""approval_date"": ""2025-07-06"", ""approval_supply_id"": ""APPS000104"", ""area_mu"": 161.13, ""bp_guid"": ""BP-00000104"", ""dzjgh"": ""DZJGH-06-00000104"", ""flowsn"": ""FLOW-06-00000104"", ""gd_guid"": ""GD-00000104"", ""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000104"", ""project_name"": ""示范重大项目重复名称-04"", ""stage"": ""approval_supply"", ""stage_name"": ""批供关联"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000104"", ""zdxmbh"": ""ZDXM-000104""}"
landsupply:SUP000104,LandSupply,SUP000104,LandSupply-SUP000104,"{""approval_date"": ""2025-07-29"", ""area_mu"": 157.35, ""dzjgh"": ""DZJGH-07-00000104"", ""flowsn"": ""FLOW-07-00000104"", ""gd_guid"": ""GD-00000104"", ""generator_version"": ""major_project_synthetic_core_v1"", ""land_supply_id"": ""SUP000104"", ""profile"": ""small_dev"", ""project_id"": ""MP000104"", ""project_name"": ""示范重大项目重复名称-04"", ""stage"": ""land_supply"", ""stage_name"": ""土地供应"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000104"", ""zdxmbh"": ""ZDXM-000104""}"
landusepermit:LUP000104,LandUsePermit,LUP000104,LandUsePermit-LUP000104,"{""approval_date"": ""2025-08-21"", ""area_mu"": 234.21, ""dzjgh"": ""DZJGH-08-00000104"", ""flowsn"": ""FLOW-08-00000104"", ""generator_version"": ""major_project_synthetic_core_v1"", ""land_use_permit_id"": ""LUP000104"", ""profile"": ""small_dev"", ""project_id"": ""MP000104"", ""project_name"": ""示范重大项目重复名称-04"", ""stage"": ""land_use_permit"", ""stage_name"": ""建设用地规划许可"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""ygdzjgh"": ""DZJGH-08-00000104"", ""zdxm_sec"": ""SEC-0604-00000104"", ""zdxmbh"": ""ZDXM-000104""}"
constructionpermit:CP000104,ConstructionPermit,CP000104,ConstructionPermit-CP000104,"{""approval_date"": ""2025-09-13"", ""area_mu"": 208.13, ""construction_permit_id"": ""CP000104"", ""dzjgh"": ""DZJGH-09-00000104"", ""flowsn"": ""FLOW-09-00000104"", ""generator_version"": ""major_project_synthetic_core_v1"", ""ggdzjgh"": ""DZJGH-09-00000104"", ""profile"": ""small_dev"", ""project_id"": ""MP000104"", ""project_name"": ""示范重大项目重复名称-04"", ""stage"": ""construction_permit"", ""stage_name"": ""建设工程规划许可"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000104"", ""zdxmbh"": ""ZDXM-000104""}"
verification:VER000104,Verification,VER000104,Verification-VER000104,"{""approval_date"": ""2025-10-06"", ""area_mu"": 163.66, ""dzjgh"": ""DZJGH-10-00000104"", ""flowsn"": ""FLOW-10-00000104"", ""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000104"", ""project_name"": ""示范重大项目重复名称-04"", ""stage"": ""verification"", ""stage_name"": ""规划核实"", ""status"": ""已核实"", ""synthetic_seed"": 20260604, ""verification_id"": ""VER000104"", ""verification_no"": ""VER-NO-00000104"", ""zdxm_sec"": ""SEC-0604-00000104"", ""zdxmbh"": ""ZDXM-000104""}"
parcel:PARCEL000104,Parcel,PARCEL000104,Parcel-PARCEL000104,"{""area_mu"": 210.13, ""generator_version"": ""major_project_synthetic_core_v1"", ""geom_wkt"": ""POLYGON((118.080000 31.480000, 118.089000 31.480000, 118.089000 31.489000, 118.080000 31.489000, 118.080000 31.480000))"", ""land_use_type"": ""未利用地"", ""parcel_id"": ""PARCEL000104"", ""profile"": ""small_dev"", ""project_id"": ""MP000104"", ""synthetic_seed"": 20260604}"
project:MP000105,MajorProject,MP000105,示范重大项目A-0105,"{""city"": ""示范省B示范市4"", ""construction_unit"": ""示范建设单位-032"", ""county"": ""示范县10"", ""generator_version"": ""major_project_synthetic_core_v1"", ""geom_wkt"": ""POLYGON((118.100000 31.500000, 118.105000 31.500000, 118.105000 31.505000, 118.100000 31.505000, 118.100000 31.500000))"", ""list_year"": 2022, ""planned_land_area_mu"": 891.62, ""profile"": ""small_dev"", ""project_id"": ""MP000105"", ""project_name"": ""示范重大项目A-0105"", ""project_type"": ""民生"", ""province"": ""示范省B"", ""status"": ""已核实"", ""synthetic_seed"": 20260604, ""total_investment_million"": 1884.72, ""zdxm_sec"": ""SEC-0604-00000105"", ""zdxmbh"": ""ZDXM-000105""}"
landplan:PLAN000105,LandPlan,PLAN000105,LandPlan-PLAN000105,"{""approval_date"": ""2025-03-24"", ""area_mu"": 681.82, ""dzjgh"": ""DZJGH-01-00000105"", ""flowsn"": ""FLOW-01-00000105"", ""generator_version"": ""major_project_synthetic_core_v1"", ""plan_id"": ""PLAN000105"", ""profile"": ""small_dev"", ""project_id"": ""MP000105"", ""project_name"": ""示范重大项目A-0105"", ""stage"": ""land_plan"", ""stage_name"": ""用地计划配置"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000105"", ""zdxmbh"": ""ZDXM-000105""}"
stage:MP000105:pre_review:missing,LifecycleAnomaly,MP000105:pre_review,缺失阶段:建设项目用地预审,"{""generator_version"": ""major_project_synthetic_core_v1"", ""missing_stage"": ""pre_review"", ""profile"": ""small_dev"", ""project_id"": ""MP000105"", ""synthetic_seed"": 20260604}"
siteselection:SITE000105,SiteSelection,SITE000105,SiteSelection-SITE000105,"{""approval_date"": ""2025-05-09"", ""area_mu"": 802.91, ""dzjgh"": ""DZJGH-03-00000105"", ""flowsn"": ""FLOW-03-00000105"", ""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000105"", ""project_name"": ""示范重大项目A-0105"", ""site_selection_id"": ""SITE000105"", ""stage"": ""site_selection"", ""stage_name"": ""规划选址"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000105"", ""zdxmbh"": ""ZDXM-000105""}"
conversionexpropriation:CONV000105,ConversionExpropriation,CONV000105,ConversionExpropriation-CONV000105,"{""approval_date"": ""2025-06-01"", ""area_mu"": 866.1, ""conversion_id"": ""CONV000105"", ""dzjgh"": ""DZJGH-04-00000105"", ""flowsn"": ""FLOW-04-00000105"", ""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000105"", ""project_name"": ""示范重大项目A-0105"", ""stage"": ""conversion_expropriation"", ""stage_name"": ""农用地转用和土地征收"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000105"", ""zdxmbh"": ""ZDXM-000105""}"
approvalproject:APPR000105,ApprovalProject,APPR000105,ApprovalProject-APPR000105,"{""approval_date"": ""2025-06-24"", ""approval_project_id"": ""APPR000105"", ""area_mu"": 649.97, ""bp_guid"": ""BP-00000105"", ""dzjgh"": ""DZJGH-05-00000105"", ""flowsn"": ""FLOW-05-00000105"", ""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000105"", ""project_name"": ""示范重大项目A-0105"", ""stage"": ""approval_project"", ""stage_name"": ""建设用地审批项目"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000105"", ""zdxmbh"": ""ZDXM-000105""}"
approvalsupply:APPS000105,ApprovalSupply,APPS000105,ApprovalSupply-APPS000105,"{""approval_date"": ""2025-07-17"", ""approval_supply_id"": ""APPS000105"", ""area_mu"": 780.67, ""bp_guid"": ""BP-00000105"", ""dzjgh"": ""DZJGH-06-00000105"", ""flowsn"": ""FLOW-06-00000105"", ""gd_guid"": ""GD-00000105"", ""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000105"", ""project_name"": ""示范重大项目A-0105"", ""stage"": ""approval_supply"", ""stage_name"": ""批供关联"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000105"", ""zdxmbh"": ""ZDXM-000105""}"
landsupply:SUP000105,LandSupply,SUP000105,LandSupply-SUP000105,"{""approval_date"": ""2025-08-09"", ""area_mu"": 696.19, ""dzjgh"": ""DZJGH-07-00000105"", ""flowsn"": ""FLOW-07-00000105"", ""gd_guid"": ""GD-00000105"", ""generator_version"": ""major_project_synthetic_core_v1"", ""land_supply_id"": ""SUP000105"", ""profile"": ""small_dev"", ""project_id"": ""MP000105"", ""project_name"": ""示范重大项目A-0105"", ""stage"": ""land_supply"", ""stage_name"": ""土地供应"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000105"", ""zdxmbh"": ""ZDXM-000105""}"
landusepermit:LUP000105,LandUsePermit,LUP000105,LandUsePermit-LUP000105,"{""approval_date"": ""2025-09-01"", ""area_mu"": 826.77, ""dzjgh"": ""DZJGH-08-00000105"", ""flowsn"": ""FLOW-08-00000105"", ""generator_version"": ""major_project_synthetic_core_v1"", ""land_use_permit_id"": ""LUP000105"", ""profile"": ""small_dev"", ""project_id"": ""MP000105"", ""project_name"": ""示范重大项目A-0105"", ""stage"": ""land_use_permit"", ""stage_name"": ""建设用地规划许可"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""ygdzjgh"": ""DZJGH-08-00000105"", ""zdxm_sec"": ""SEC-0604-00000105"", ""zdxmbh"": ""ZDXM-000105""}"
constructionpermit:CP000105,ConstructionPermit,CP000105,ConstructionPermit-CP000105,"{""approval_date"": ""2025-09-24"", ""area_mu"": 619.67, ""construction_permit_id"": ""CP000105"", ""dzjgh"": ""DZJGH-09-00000105"", ""flowsn"": ""FLOW-09-00000105"", ""generator_version"": ""major_project_synthetic_core_v1"", ""ggdzjgh"": ""DZJGH-09-00000105"", ""profile"": ""small_dev"", ""project_id"": ""MP000105"", ""project_name"": ""示范重大项目A-0105"", ""stage"": ""construction_permit"", ""stage_name"": ""建设工程规划许可"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000105"", ""zdxmbh"": ""ZDXM-000105""}"
verification:VER000105,Verification,VER000105,Verification-VER000105,"{""approval_date"": ""2025-10-17"", ""area_mu"": 594.4, ""dzjgh"": ""DZJGH-10-00000105"", ""flowsn"": ""FLOW-10-00000105"", ""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000105"", ""project_name"": ""示范重大项目A-0105"", ""stage"": ""verification"", ""stage_name"": ""规划核实"", ""status"": ""待整改"", ""synthetic_seed"": 20260604, ""verification_id"": ""VER000105"", ""verification_no"": ""VER-NO-00000105"", ""zdxm_sec"": ""SEC-0604-00000105"", ""zdxmbh"": ""ZDXM-000105""}"
parcel:PARCEL000105,Parcel,PARCEL000105,Parcel-PARCEL000105,"{""area_mu"": 957.07, ""generator_version"": ""major_project_synthetic_core_v1"", ""geom_wkt"": ""POLYGON((118.100000 31.500000, 118.105000 31.500000, 118.105000 31.505000, 118.100000 31.505000, 118.100000 31.500000))"", ""land_use_type"": ""林地"", ""parcel_id"": ""PARCEL000105"", ""profile"": ""small_dev"", ""project_id"": ""MP000105"", ""synthetic_seed"": 20260604}"
project:MP000106,MajorProject,MP000106,示范重大项目B-0106,"{""city"": ""示范省A示范市5"", ""construction_unit"": ""示范建设单位-033"", ""county"": ""示范县11"", ""generator_version"": ""major_project_synthetic_core_v1"", ""geom_wkt"": ""POLYGON((118.120000 31.520000, 118.126000 31.520000, 118.126000 31.526000, 118.120000 31.526000, 118.120000 31.520000))"", ""list_year"": 2023, ""planned_land_area_mu"": 416.17, ""profile"": ""small_dev"", ""project_id"": ""MP000106"", ""project_name"": ""示范重大项目B-0106"", ""project_type"": ""交通"", ""province"": ""示范省A"", ""status"": ""审批中"", ""synthetic_seed"": 20260604, ""total_investment_million"": 2073.84, ""zdxm_sec"": ""SEC-0604-00000106"", ""zdxmbh"": ""ZDXM-000106""}"
landplan:PLAN000106,LandPlan,PLAN000106,LandPlan-PLAN000106,"{""approval_date"": ""2025-04-04"", ""area_mu"": 352.83, ""dzjgh"": ""DZJGH-01-00000106"", ""flowsn"": ""FLOW-01-00000106"", ""generator_version"": ""major_project_synthetic_core_v1"", ""plan_id"": ""PLAN000106"", ""profile"": ""small_dev"", ""project_id"": ""MP000106"", ""project_name"": ""示范重大项目B-0106"", ""stage"": ""land_plan"", ""stage_name"": ""用地计划配置"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000106"", ""zdxmbh"": ""ZDXM-000106""}"
prereview:PRE000106,PreReview,PRE000106,PreReview-PRE000106,"{""approval_date"": ""2025-04-27"", ""area_mu"": 358.43, ""dzjgh"": ""DZJGH-02-00000106"", ""flowsn"": ""FLOW-02-00000106"", ""generator_version"": ""major_project_synthetic_core_v1"", ""pre_review_id"": ""PRE000106"", ""profile"": ""small_dev"", ""project_id"": ""MP000106"", ""project_name"": ""示范重大项目B-0106"", ""stage"": ""pre_review"", ""stage_name"": ""建设项目用地预审"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""xs_dzjgh"": ""DZJGH-02-00000106"", ""zdxm_sec"": ""SEC-0604-00000106"", ""zdxmbh"": ""ZDXM-000106""}"
siteselection:SITE000106,SiteSelection,SITE000106,SiteSelection-SITE000106,"{""approval_date"": ""2025-05-20"", ""area_mu"": 435.64, ""dzjgh"": ""DZJGH-03-00000106"", ""flowsn"": ""FLOW-03-00000106"", ""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000106"", ""project_name"": ""示范重大项目B-0106"", ""site_selection_id"": ""SITE000106"", ""stage"": ""site_selection"", ""stage_name"": ""规划选址"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000106"", ""zdxmbh"": ""ZDXM-000106""}"
conversionexpropriation:CONV000106,ConversionExpropriation,CONV000106,ConversionExpropriation-CONV000106,"{""approval_date"": ""2025-06-12"", ""area_mu"": 407.24, ""conversion_id"": ""CONV000106"", ""dzjgh"": ""DZJGH-04-00000106"", ""flowsn"": ""FLOW-04-00000106"", ""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000106"", ""project_name"": ""示范重大项目B-0106"", ""stage"": ""conversion_expropriation"", ""stage_name"": ""农用地转用和土地征收"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000106"", ""zdxmbh"": ""ZDXM-000106""}"
approvalproject:APPR000106,ApprovalProject,APPR000106,ApprovalProject-APPR000106,"{""approval_date"": ""2025-07-05"", ""approval_project_id"": ""APPR000106"", ""area_mu"": 428.07, ""bp_guid"": ""BP-00000106"", ""dzjgh"": ""DZJGH-05-00000106"", ""flowsn"": ""FLOW-05-00000106"", ""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000106"", ""project_name"": ""示范重大项目B-0106"", ""stage"": ""approval_project"", ""stage_name"": ""建设用地审批项目"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000106"", ""zdxmbh"": ""ZDXM-000106""}"
approvalsupply:APPS000106,ApprovalSupply,APPS000106,ApprovalSupply-APPS000106,"{""approval_date"": ""2025-07-28"", ""approval_supply_id"": ""APPS000106"", ""area_mu"": 323.54, ""bp_guid"": ""BP-00000106"", ""dzjgh"": ""DZJGH-06-00000106"", ""flowsn"": ""FLOW-06-00000106"", ""gd_guid"": ""GD-00000106"", ""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000106"", ""project_name"": ""示范重大项目B-0106"", ""stage"": ""approval_supply"", ""stage_name"": ""批供关联"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000106"", ""zdxmbh"": ""ZDXM-000106""}"
