edge_id,source_node_id,target_node_id,edge_type,confidence,match_method,evidence
edge:00002272:NEXT_STAGE,approvalproject:APPR000113,approvalsupply:APPS000113,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 5, ""to_stage_order"": 6}"
edge:00002273:HAS_LAND_SUPPLY,project:MP000113,landsupply:SUP000113,HAS_LAND_SUPPLY,0.955,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_supply""}"
edge:00002274:NEXT_STAGE,approvalsupply:APPS000113,landsupply:SUP000113,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 6, ""to_stage_order"": 7}"
edge:00002275:HAS_LAND_USE_PERMIT,project:MP000113,landusepermit:LUP000113,HAS_LAND_USE_PERMIT,0.95,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_use_permit""}"
edge:00002276:NEXT_STAGE,landsupply:SUP000113,landusepermit:LUP000113,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 7, ""to_stage_order"": 8}"
edge:00002277:HAS_CONSTRUCTION_PERMIT,project:MP000113,constructionpermit:CP000113,HAS_CONSTRUCTION_PERMIT,0.945,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""construction_permit""}"
edge:00002278:NEXT_STAGE,landusepermit:LUP000113,constructionpermit:CP000113,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 8, ""to_stage_order"": 9}"
edge:00002279:HAS_VERIFICATION,project:MP000113,verification:VER000113,HAS_VERIFICATION,0.94,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""verification""}"
edge:00002280:NEXT_STAGE,constructionpermit:CP000113,verification:VER000113,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 9, ""to_stage_order"": 10}"
edge:00002281:OCCUPIES_PARCEL,project:MP000113,parcel:PARCEL000113,OCCUPIES_PARCEL,0.99,exact_key,"{""matched_fields"": [""project_id""], ""source"": ""synthetic_project_parcel""}"
edge:00002282:HAS_LAND_PLAN,project:MP000114,landplan:PLAN000114,HAS_LAND_PLAN,0.985,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_plan""}"
edge:00002283:HAS_PRE_REVIEW,project:MP000114,prereview:PRE000114,HAS_PRE_REVIEW,0.98,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""pre_review""}"
edge:00002284:NEXT_STAGE,landplan:PLAN000114,prereview:PRE000114,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 1, ""to_stage_order"": 2}"
edge:00002285:HAS_SITE_SELECTION,project:MP000114,siteselection:SITE000114,HAS_SITE_SELECTION,0.975,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""site_selection""}"
edge:00002286:NEXT_STAGE,prereview:PRE000114,siteselection:SITE000114,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 2, ""to_stage_order"": 3}"
edge:00002287:HAS_CONVERSION,project:MP000114,conversionexpropriation:CONV000114,HAS_CONVERSION,0.97,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""conversion_expropriation""}"
edge:00002288:NEXT_STAGE,siteselection:SITE000114,conversionexpropriation:CONV000114,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 3, ""to_stage_order"": 4}"
edge:00002289:HAS_APPROVAL_PROJECT,project:MP000114,approvalproject:APPR000114,HAS_APPROVAL_PROJECT,0.965,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""approval_project""}"
edge:00002290:NEXT_STAGE,conversionexpropriation:CONV000114,approvalproject:APPR000114,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 4, ""to_stage_order"": 5}"
edge:00002291:HAS_APPROVAL_SUPPLY,project:MP000114,approvalsupply:APPS000114,HAS_APPROVAL_SUPPLY,0.96,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""approval_supply""}"
edge:00002292:NEXT_STAGE,approvalproject:APPR000114,approvalsupply:APPS000114,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 5, ""to_stage_order"": 6}"
edge:00002293:HAS_LAND_SUPPLY,project:MP000114,landsupply:SUP000114,HAS_LAND_SUPPLY,0.955,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_supply""}"
edge:00002294:NEXT_STAGE,approvalsupply:APPS000114,landsupply:SUP000114,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 6, ""to_stage_order"": 7}"
edge:00002295:HAS_LAND_USE_PERMIT,project:MP000114,landusepermit:LUP000114,HAS_LAND_USE_PERMIT,0.95,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_use_permit""}"
edge:00002296:NEXT_STAGE,landsupply:SUP000114,landusepermit:LUP000114,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 7, ""to_stage_order"": 8}"
edge:00002297:HAS_CONSTRUCTION_PERMIT,project:MP000114,constructionpermit:CP000114,HAS_CONSTRUCTION_PERMIT,0.945,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""construction_permit""}"
edge:00002298:NEXT_STAGE,landusepermit:LUP000114,constructionpermit:CP000114,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 8, ""to_stage_order"": 9}"
edge:00002299:HAS_VERIFICATION,project:MP000114,verification:VER000114,HAS_VERIFICATION,0.94,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""verification""}"
edge:00002300:NEXT_STAGE,constructionpermit:CP000114,verification:VER000114,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 9, ""to_stage_order"": 10}"
edge:00002301:OCCUPIES_PARCEL,project:MP000114,parcel:PARCEL000114,OCCUPIES_PARCEL,0.99,exact_key,"{""matched_fields"": [""project_id""], ""source"": ""synthetic_project_parcel""}"
edge:00002302:HAS_LAND_PLAN,project:MP000115,landplan:PLAN000115,HAS_LAND_PLAN,0.985,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_plan""}"
edge:00002303:HAS_PRE_REVIEW,project:MP000115,prereview:PRE000115,HAS_PRE_REVIEW,0.98,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""pre_review""}"
edge:00002304:NEXT_STAGE,landplan:PLAN000115,prereview:PRE000115,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 1, ""to_stage_order"": 2}"
edge:00002305:HAS_SITE_SELECTION,project:MP000115,siteselection:SITE000115,HAS_SITE_SELECTION,0.975,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""site_selection""}"
edge:00002306:NEXT_STAGE,prereview:PRE000115,siteselection:SITE000115,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 2, ""to_stage_order"": 3}"
edge:00002307:HAS_CONVERSION,project:MP000115,conversionexpropriation:CONV000115,HAS_CONVERSION,0.97,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""conversion_expropriation""}"
edge:00002308:NEXT_STAGE,siteselection:SITE000115,conversionexpropriation:CONV000115,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 3, ""to_stage_order"": 4}"
edge:00002309:HAS_APPROVAL_PROJECT,project:MP000115,approvalproject:APPR000115,HAS_APPROVAL_PROJECT,0.965,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""approval_project""}"
edge:00002310:NEXT_STAGE,conversionexpropriation:CONV000115,approvalproject:APPR000115,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 4, ""to_stage_order"": 5}"
edge:00002311:HAS_APPROVAL_SUPPLY,project:MP000115,approvalsupply:APPS000115,HAS_APPROVAL_SUPPLY,0.96,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""approval_supply""}"
edge:00002312:NEXT_STAGE,approvalproject:APPR000115,approvalsupply:APPS000115,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 5, ""to_stage_order"": 6}"
edge:00002313:HAS_LAND_SUPPLY,project:MP000115,landsupply:SUP000115,HAS_LAND_SUPPLY,0.955,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_supply""}"
edge:00002314:NEXT_STAGE,approvalsupply:APPS000115,landsupply:SUP000115,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 6, ""to_stage_order"": 7}"
edge:00002315:HAS_LAND_USE_PERMIT,project:MP000115,landusepermit:LUP000115,HAS_LAND_USE_PERMIT,0.95,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_use_permit""}"
edge:00002316:NEXT_STAGE,landsupply:SUP000115,landusepermit:LUP000115,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 7, ""to_stage_order"": 8}"
edge:00002317:HAS_CONSTRUCTION_PERMIT,project:MP000115,constructionpermit:CP000115,HAS_CONSTRUCTION_PERMIT,0.945,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""construction_permit""}"
edge:00002318:NEXT_STAGE,landusepermit:LUP000115,constructionpermit:CP000115,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 8, ""to_stage_order"": 9}"
edge:00002319:HAS_VERIFICATION,project:MP000115,verification:VER000115,HAS_VERIFICATION,0.94,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""verification""}"
edge:00002320:NEXT_STAGE,constructionpermit:CP000115,verification:VER000115,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 9, ""to_stage_order"": 10}"
edge:00002321:OCCUPIES_PARCEL,project:MP000115,parcel:PARCEL000115,OCCUPIES_PARCEL,0.99,exact_key,"{""matched_fields"": [""project_id""], ""source"": ""synthetic_project_parcel""}"
edge:00002322:HAS_LAND_PLAN,project:MP000116,landplan:PLAN000116,HAS_LAND_PLAN,0.985,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_plan""}"
edge:00002323:HAS_PRE_REVIEW,project:MP000116,prereview:PRE000116,HAS_PRE_REVIEW,0.98,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""pre_review""}"
edge:00002324:NEXT_STAGE,landplan:PLAN000116,prereview:PRE000116,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 1, ""to_stage_order"": 2}"
edge:00002325:HAS_SITE_SELECTION,project:MP000116,siteselection:SITE000116,HAS_SITE_SELECTION,0.975,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""site_selection""}"
edge:00002326:NEXT_STAGE,prereview:PRE000116,siteselection:SITE000116,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 2, ""to_stage_order"": 3}"
edge:00002327:HAS_CONVERSION,project:MP000116,conversionexpropriation:CONV000116,HAS_CONVERSION,0.97,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""conversion_expropriation""}"
edge:00002328:NEXT_STAGE,siteselection:SITE000116,conversionexpropriation:CONV000116,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 3, ""to_stage_order"": 4}"
edge:00002329:HAS_APPROVAL_PROJECT,project:MP000116,approvalproject:APPR000116,HAS_APPROVAL_PROJECT,0.965,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""approval_project""}"
edge:00002330:NEXT_STAGE,conversionexpropriation:CONV000116,approvalproject:APPR000116,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 4, ""to_stage_order"": 5}"
edge:00002331:HAS_APPROVAL_SUPPLY,project:MP000116,approvalsupply:APPS000116,HAS_APPROVAL_SUPPLY,0.96,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""approval_supply""}"
edge:00002332:NEXT_STAGE,approvalproject:APPR000116,approvalsupply:APPS000116,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 5, ""to_stage_order"": 6}"
edge:00002333:HAS_LAND_SUPPLY,project:MP000116,landsupply:SUP000116,HAS_LAND_SUPPLY,0.955,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_supply""}"
edge:00002334:NEXT_STAGE,approvalsupply:APPS000116,landsupply:SUP000116,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 6, ""to_stage_order"": 7}"
edge:00002335:HAS_LAND_USE_PERMIT,project:MP000116,landusepermit:LUP000116,HAS_LAND_USE_PERMIT,0.95,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_use_permit""}"
edge:00002336:NEXT_STAGE,landsupply:SUP000116,landusepermit:LUP000116,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 7, ""to_stage_order"": 8}"
edge:00002337:HAS_CONSTRUCTION_PERMIT,project:MP000116,constructionpermit:CP000116,HAS_CONSTRUCTION_PERMIT,0.945,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""construction_permit""}"
edge:00002338:NEXT_STAGE,landusepermit:LUP000116,constructionpermit:CP000116,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 8, ""to_stage_order"": 9}"
edge:00002339:HAS_VERIFICATION,project:MP000116,verification:VER000116,HAS_VERIFICATION,0.94,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""verification""}"
edge:00002340:NEXT_STAGE,constructionpermit:CP000116,verification:VER000116,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 9, ""to_stage_order"": 10}"
edge:00002341:OCCUPIES_PARCEL,project:MP000116,parcel:PARCEL000116,OCCUPIES_PARCEL,0.99,exact_key,"{""matched_fields"": [""project_id""], ""source"": ""synthetic_project_parcel""}"
edge:00002342:HAS_LAND_PLAN,project:MP000117,landplan:PLAN000117,HAS_LAND_PLAN,0.985,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_plan""}"
edge:00002343:HAS_PRE_REVIEW,project:MP000117,prereview:PRE000117,HAS_PRE_REVIEW,0.98,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""pre_review""}"
edge:00002344:NEXT_STAGE,landplan:PLAN000117,prereview:PRE000117,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 1, ""to_stage_order"": 2}"
edge:00002345:HAS_SITE_SELECTION,project:MP000117,siteselection:SITE000117,HAS_SITE_SELECTION,0.975,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""site_selection""}"
edge:00002346:NEXT_STAGE,prereview:PRE000117,siteselection:SITE000117,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 2, ""to_stage_order"": 3}"
edge:00002347:HAS_CONVERSION,project:MP000117,conversionexpropriation:CONV000117,HAS_CONVERSION,0.97,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""conversion_expropriation""}"
edge:00002348:NEXT_STAGE,siteselection:SITE000117,conversionexpropriation:CONV000117,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 3, ""to_stage_order"": 4}"
edge:00002349:HAS_APPROVAL_PROJECT,project:MP000117,approvalproject:APPR000117,HAS_APPROVAL_PROJECT,0.965,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""approval_project""}"
edge:00002350:NEXT_STAGE,conversionexpropriation:CONV000117,approvalproject:APPR000117,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 4, ""to_stage_order"": 5}"
edge:00002351:HAS_APPROVAL_SUPPLY,project:MP000117,approvalsupply:APPS000117,HAS_APPROVAL_SUPPLY,0.96,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""approval_supply""}"
edge:00002352:NEXT_STAGE,approvalproject:APPR000117,approvalsupply:APPS000117,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 5, ""to_stage_order"": 6}"
edge:00002353:HAS_LAND_SUPPLY,project:MP000117,landsupply:SUP000117,HAS_LAND_SUPPLY,0.955,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_supply""}"
edge:00002354:NEXT_STAGE,approvalsupply:APPS000117,landsupply:SUP000117,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 6, ""to_stage_order"": 7}"
edge:00002355:HAS_LAND_USE_PERMIT,project:MP000117,landusepermit:LUP000117,HAS_LAND_USE_PERMIT,0.95,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_use_permit""}"
edge:00002356:NEXT_STAGE,landsupply:SUP000117,landusepermit:LUP000117,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 7, ""to_stage_order"": 8}"
edge:00002357:HAS_CONSTRUCTION_PERMIT,project:MP000117,constructionpermit:CP000117,HAS_CONSTRUCTION_PERMIT,0.945,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""construction_permit""}"
edge:00002358:NEXT_STAGE,landusepermit:LUP000117,constructionpermit:CP000117,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 8, ""to_stage_order"": 9}"
edge:00002359:HAS_VERIFICATION,project:MP000117,verification:VER000117,HAS_VERIFICATION,0.94,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""verification""}"
edge:00002360:NEXT_STAGE,constructionpermit:CP000117,verification:VER000117,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 9, ""to_stage_order"": 10}"
edge:00002361:HAS_RISK,project:MP000117,risk:MP000117:overdue_approval,HAS_RISK,0.88,rule,"{""rule"": ""idx % 9 == 0"", ""source"": ""synthetic_rule""}"
edge:00002362:OCCUPIES_PARCEL,project:MP000117,parcel:PARCEL000117,OCCUPIES_PARCEL,0.99,exact_key,"{""matched_fields"": [""project_id""], ""source"": ""synthetic_project_parcel""}"
edge:00002363:HAS_LAND_PLAN,project:MP000118,landplan:PLAN000118,HAS_LAND_PLAN,0.985,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_plan""}"
edge:00002364:HAS_PRE_REVIEW,project:MP000118,prereview:PRE000118,HAS_PRE_REVIEW,0.98,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""pre_review""}"
edge:00002365:NEXT_STAGE,landplan:PLAN000118,prereview:PRE000118,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 1, ""to_stage_order"": 2}"
edge:00002366:HAS_SITE_SELECTION,project:MP000118,siteselection:SITE000118,HAS_SITE_SELECTION,0.975,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""site_selection""}"
edge:00002367:NEXT_STAGE,prereview:PRE000118,siteselection:SITE000118,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 2, ""to_stage_order"": 3}"
edge:00002368:HAS_CONVERSION,project:MP000118,conversionexpropriation:CONV000118,HAS_CONVERSION,0.97,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""conversion_expropriation""}"
edge:00002369:NEXT_STAGE,siteselection:SITE000118,conversionexpropriation:CONV000118,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 3, ""to_stage_order"": 4}"
edge:00002370:HAS_APPROVAL_PROJECT,project:MP000118,approvalproject:APPR000118,HAS_APPROVAL_PROJECT,0.965,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""approval_project""}"
edge:00002371:NEXT_STAGE,conversionexpropriation:CONV000118,approvalproject:APPR000118,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 4, ""to_stage_order"": 5}"
edge:00002372:HAS_APPROVAL_SUPPLY,project:MP000118,approvalsupply:APPS000118,HAS_APPROVAL_SUPPLY,0.96,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""approval_supply""}"
edge:00002373:NEXT_STAGE,approvalproject:APPR000118,approvalsupply:APPS000118,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 5, ""to_stage_order"": 6}"
edge:00002374:HAS_LAND_SUPPLY,project:MP000118,landsupply:SUP000118,HAS_LAND_SUPPLY,0.955,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_supply""}"
edge:00002375:NEXT_STAGE,approvalsupply:APPS000118,landsupply:SUP000118,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 6, ""to_stage_order"": 7}"
edge:00002376:HAS_LAND_USE_PERMIT,project:MP000118,landusepermit:LUP000118,HAS_LAND_USE_PERMIT,0.95,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_use_permit""}"
edge:00002377:NEXT_STAGE,landsupply:SUP000118,landusepermit:LUP000118,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 7, ""to_stage_order"": 8}"
edge:00002378:HAS_CONSTRUCTION_PERMIT,project:MP000118,constructionpermit:CP000118,HAS_CONSTRUCTION_PERMIT,0.945,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""construction_permit""}"
edge:00002379:NEXT_STAGE,landusepermit:LUP000118,constructionpermit:CP000118,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 8, ""to_stage_order"": 9}"
edge:00002380:HAS_VERIFICATION,project:MP000118,verification:VER000118,HAS_VERIFICATION,0.94,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""verification""}"
edge:00002381:NEXT_STAGE,constructionpermit:CP000118,verification:VER000118,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 9, ""to_stage_order"": 10}"
edge:00002382:OCCUPIES_PARCEL,project:MP000118,parcel:PARCEL000118,OCCUPIES_PARCEL,0.99,exact_key,"{""matched_fields"": [""project_id""], ""source"": ""synthetic_project_parcel""}"
edge:00002383:HAS_LAND_PLAN,project:MP000119,landplan:PLAN000119,HAS_LAND_PLAN,0.985,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_plan""}"
edge:00002384:MISSING_STAGE,project:MP000119,stage:MP000119:pre_review:missing,MISSING_STAGE,1.0,rule,"{""missing_stage"": ""pre_review"", ""rule"": ""idx % 7 == 0""}"
edge:00002385:HAS_SITE_SELECTION,project:MP000119,siteselection:SITE000119,HAS_SITE_SELECTION,0.975,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""site_selection""}"
edge:00002386:NEXT_STAGE,stage:MP000119:pre_review:missing,siteselection:SITE000119,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 2, ""to_stage_order"": 3}"
edge:00002387:HAS_CONVERSION,project:MP000119,conversionexpropriation:CONV000119,HAS_CONVERSION,0.97,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""conversion_expropriation""}"
edge:00002388:NEXT_STAGE,siteselection:SITE000119,conversionexpropriation:CONV000119,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 3, ""to_stage_order"": 4}"
edge:00002389:HAS_APPROVAL_PROJECT,project:MP000119,approvalproject:APPR000119,HAS_APPROVAL_PROJECT,0.965,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""approval_project""}"
edge:00002390:NEXT_STAGE,conversionexpropriation:CONV000119,approvalproject:APPR000119,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 4, ""to_stage_order"": 5}"
edge:00002391:HAS_APPROVAL_SUPPLY,project:MP000119,approvalsupply:APPS000119,HAS_APPROVAL_SUPPLY,0.96,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""approval_supply""}"
edge:00002392:NEXT_STAGE,approvalproject:APPR000119,approvalsupply:APPS000119,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 5, ""to_stage_order"": 6}"
